customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,Age,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,address,postcode,state,country,property_valuation,index,transaction_id,product_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
2030,Xymenes,Sprull,Male,3,09-01-1961,62,Administrative Officer,Property,High Net Worth,N,No,15,23 Huxley Road,3064,VIC,Australia,7,3541,3541,89,05-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
2030,Xymenes,Sprull,Male,3,09-01-1961,62,Administrative Officer,Property,High Net Worth,N,No,15,23 Huxley Road,3064,VIC,Australia,7,4706,4706,54,27-02-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
2030,Xymenes,Sprull,Male,3,09-01-1961,62,Administrative Officer,Property,High Net Worth,N,No,15,23 Huxley Road,3064,VIC,Australia,7,12034,12034,87,08-03-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
2030,Xymenes,Sprull,Male,3,09-01-1961,62,Administrative Officer,Property,High Net Worth,N,No,15,23 Huxley Road,3064,VIC,Australia,7,19436,19436,72,17-04-2017,FALSE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
2032,Theodore,Chicchelli,Male,98,09-09-1983,40,Quality Control Specialist,Property,Mass Customer,N,Yes,9,63 Golf Crossing,2217,NSW,Australia,8,19952,19952,18,25-12-2017,FALSE,Approved,Solex,Standard,medium,medium,575.27,$431.45,40670
2033,Mar,Philippon,Male,36,31-08-1971,52,Dental Hygienist,Health,High Net Worth,N,No,10,1 Sloan Avenue,2176,NSW,Australia,10,5365,5365,9,13-06-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
2033,Mar,Philippon,Male,36,31-08-1971,52,Dental Hygienist,Health,High Net Worth,N,No,10,1 Sloan Avenue,2176,NSW,Australia,10,11669,11669,80,19-12-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
2033,Mar,Philippon,Male,36,31-08-1971,52,Dental Hygienist,Health,High Net Worth,N,No,10,1 Sloan Avenue,2176,NSW,Australia,10,12219,12219,11,02-09-2017,FALSE,Approved,Trek Bicycles,Standard,medium,small,1775.81,"$1,580.47",40303
2033,Mar,Philippon,Male,36,31-08-1971,52,Dental Hygienist,Health,High Net Worth,N,No,10,1 Sloan Avenue,2176,NSW,Australia,10,13128,13128,69,09-02-2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
2033,Mar,Philippon,Male,36,31-08-1971,52,Dental Hygienist,Health,High Net Worth,N,No,10,1 Sloan Avenue,2176,NSW,Australia,10,16135,16135,87,05-01-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,1636.9,$44.71,40410
2033,Mar,Philippon,Male,36,31-08-1971,52,Dental Hygienist,Health,High Net Worth,N,No,10,1 Sloan Avenue,2176,NSW,Australia,10,16233,16233,53,14-11-2017,TRUE,Approved,Giant Bicycles,Standard,high,medium,1274.93,$764.96,39298
2034,June,Haslam,Female,87,10-01-1974,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,056 Pierstorff Alley,2040,NSW,Australia,11,4108,4108,5,07-05-2017,TRUE,Approved,Trek Bicycles,Mountain,low,medium,574.64,$459.71,40784
2034,June,Haslam,Female,87,10-01-1974,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,056 Pierstorff Alley,2040,NSW,Australia,11,12225,12225,34,15-03-2017,TRUE,Approved,Norco Bicycles,Road,high,large,774.53,$464.72,37698
2034,June,Haslam,Female,87,10-01-1974,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,056 Pierstorff Alley,2040,NSW,Australia,11,15786,15786,64,11-07-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
2034,June,Haslam,Female,87,10-01-1974,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,056 Pierstorff Alley,2040,NSW,Australia,11,17268,17268,52,25-01-2017,TRUE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
2034,June,Haslam,Female,87,10-01-1974,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,056 Pierstorff Alley,2040,NSW,Australia,11,18296,18296,43,02-10-2017,TRUE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
2034,June,Haslam,Female,87,10-01-1974,49,Speech Pathologist,Manufacturing,Mass Customer,N,No,8,056 Pierstorff Alley,2040,NSW,Australia,11,19044,19044,8,22-05-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",40649
2035,Kylie,Terese,Male,40,01-06-1979,44,Senior Developer,Health,Mass Customer,N,No,19,177 Anniversary Parkway,2428,NSW,Australia,7,7505,7505,88,25-08-2017,FALSE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
2035,Kylie,Terese,Male,40,01-06-1979,44,Senior Developer,Health,Mass Customer,N,No,19,177 Anniversary Parkway,2428,NSW,Australia,7,8482,8482,98,31-01-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
2035,Kylie,Terese,Male,40,01-06-1979,44,Senior Developer,Health,Mass Customer,N,No,19,177 Anniversary Parkway,2428,NSW,Australia,7,18381,18381,77,28-07-2017,FALSE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
2037,Irwin,Ryall,Male,19,04-01-1989,34,VP Marketing,IT,Mass Customer,N,No,6,6950 Morrow Street,2326,NSW,Australia,3,3719,3719,23,12-02-2017,FALSE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
2037,Irwin,Ryall,Male,19,04-01-1989,34,VP Marketing,IT,Mass Customer,N,No,6,6950 Morrow Street,2326,NSW,Australia,3,11184,11184,39,23-09-2017,FALSE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
2037,Irwin,Ryall,Male,19,04-01-1989,34,VP Marketing,IT,Mass Customer,N,No,6,6950 Morrow Street,2326,NSW,Australia,3,18710,18710,19,15-04-2017,TRUE,Approved,OHM Cycles,Road,high,large,12.01,$7.21,39880
2037,Irwin,Ryall,Male,19,04-01-1989,34,VP Marketing,IT,Mass Customer,N,No,6,6950 Morrow Street,2326,NSW,Australia,3,19315,19315,57,21-02-2017,TRUE,Approved,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
2038,Fae,Done,Female,9,26-11-1959,64,Structural Engineer,Financial Services,Mass Customer,N,Yes,5,8492 Autumn Leaf Center,3214,VIC,Australia,2,5110,5110,12,03-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560
2038,Fae,Done,Female,9,26-11-1959,64,Structural Engineer,Financial Services,Mass Customer,N,Yes,5,8492 Autumn Leaf Center,3214,VIC,Australia,2,15748,15748,44,17-12-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071
2038,Fae,Done,Female,9,26-11-1959,64,Structural Engineer,Financial Services,Mass Customer,N,Yes,5,8492 Autumn Leaf Center,3214,VIC,Australia,2,17129,17129,91,23-07-2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,42458
2039,Laureen,Blower,Female,38,26-03-1978,45,Senior Developer,IT,High Net Worth,N,Yes,7,91749 Portage Park,2528,NSW,Australia,8,4924,4924,35,14-06-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,1403.5,$954.82,38258
2039,Laureen,Blower,Female,38,26-03-1978,45,Senior Developer,IT,High Net Worth,N,Yes,7,91749 Portage Park,2528,NSW,Australia,8,7737,7737,49,01-05-2017,FALSE,Cancelled,Solex,Standard,medium,large,1061.56,$733.58,40779
2039,Laureen,Blower,Female,38,26-03-1978,45,Senior Developer,IT,High Net Worth,N,Yes,7,91749 Portage Park,2528,NSW,Australia,8,13767,13767,80,24-02-2017,TRUE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,42710
2039,Laureen,Blower,Female,38,26-03-1978,45,Senior Developer,IT,High Net Worth,N,Yes,7,91749 Portage Park,2528,NSW,Australia,8,17998,17998,0,08-01-2017,FALSE,Approved,Trek Bicycles,Standard,high,medium,495.72,$297.43,42710
2040,Gal,Scardafield,Male,25,05-09-1969,54,VP Sales,Retail,Affluent Customer,N,Yes,12,45 Waubesa Lane,4213,QLD,Australia,9,3743,3743,28,25-09-2017,FALSE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",37698
2040,Gal,Scardafield,Male,25,05-09-1969,54,VP Sales,Retail,Affluent Customer,N,Yes,12,45 Waubesa Lane,4213,QLD,Australia,9,19617,19617,39,21-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,38750
2041,Mort,Heath,Male,52,27-10-1957,66,VP Accounting,Financial Services,Mass Customer,N,No,17,51739 Sundown Hill,2009,NSW,Australia,9,4804,4804,16,11-10-2017,FALSE,Approved,Norco Bicycles,Standard,high,small,1661.92,"$1,479.11",34586
2041,Mort,Heath,Male,52,27-10-1957,66,VP Accounting,Financial Services,Mass Customer,N,No,17,51739 Sundown Hill,2009,NSW,Australia,9,6858,6858,85,13-04-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,42218
2041,Mort,Heath,Male,52,27-10-1957,66,VP Accounting,Financial Services,Mass Customer,N,No,17,51739 Sundown Hill,2009,NSW,Australia,9,9541,9541,83,02-09-2017,FALSE,Approved,Solex,Touring,medium,large,2083.94,$675.03,41533
2041,Mort,Heath,Male,52,27-10-1957,66,VP Accounting,Financial Services,Mass Customer,N,No,17,51739 Sundown Hill,2009,NSW,Australia,9,9735,9735,69,16-01-2017,FALSE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
2041,Mort,Heath,Male,52,27-10-1957,66,VP Accounting,Financial Services,Mass Customer,N,No,17,51739 Sundown Hill,2009,NSW,Australia,9,15075,15075,55,28-01-2017,TRUE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
2042,Bendix,Cooke,Male,65,14-08-1968,55,Registered Nurse,Health,Mass Customer,N,No,17,95 Butterfield Circle,3352,VIC,Australia,4,7372,7372,88,19-12-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1198.46,$381.10,36145
2042,Bendix,Cooke,Male,65,14-08-1968,55,Registered Nurse,Health,Mass Customer,N,No,17,95 Butterfield Circle,3352,VIC,Australia,4,13274,13274,4,17-09-2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1129.13,$677.48,38573
2042,Bendix,Cooke,Male,65,14-08-1968,55,Registered Nurse,Health,Mass Customer,N,No,17,95 Butterfield Circle,3352,VIC,Australia,4,17301,17301,71,12-09-2017,FALSE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
2044,Leyla,Eddington,Female,84,02-08-1998,25,Quality Engineer,Health,Mass Customer,N,Yes,1,236 Fremont Alley,2156,NSW,Australia,12,9441,9441,44,04-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,34071
2044,Leyla,Eddington,Female,84,02-08-1998,25,Quality Engineer,Health,Mass Customer,N,Yes,1,236 Fremont Alley,2156,NSW,Australia,12,10832,10832,30,05-04-2017,FALSE,Approved,Solex,Standard,high,medium,748.17,$448.90,37698
2044,Leyla,Eddington,Female,84,02-08-1998,25,Quality Engineer,Health,Mass Customer,N,Yes,1,236 Fremont Alley,2156,NSW,Australia,12,13294,13294,64,22-08-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,38647
2044,Leyla,Eddington,Female,84,02-08-1998,25,Quality Engineer,Health,Mass Customer,N,Yes,1,236 Fremont Alley,2156,NSW,Australia,12,14068,14068,24,25-12-2017,TRUE,Approved,Solex,Road,medium,large,1777.8,$820.78,33455
2044,Leyla,Eddington,Female,84,02-08-1998,25,Quality Engineer,Health,Mass Customer,N,Yes,1,236 Fremont Alley,2156,NSW,Australia,12,17325,17325,8,25-04-2017,TRUE,Approved,Solex,Road,medium,small,1703.52,"$1,516.13",33549
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,3317,3317,80,05-11-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,1469.44,$596.55,41047
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,4187,4187,17,06-08-2017,FALSE,Approved,WeareA2B,Touring,medium,large,1362.99,$57.74,34079
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,4242,4242,72,17-10-2017,TRUE,Approved,OHM Cycles,Standard,medium,medium,912.52,$141.40,42295
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,6658,6658,33,15-06-2017,TRUE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,8256,8256,0,17-05-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,12551,12551,52,23-06-2017,TRUE,Cancelled,Solex,Road,medium,large,1777.8,$820.78,40670
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,12575,12575,27,19-02-2017,FALSE,Approved,Trek Bicycles,Standard,low,medium,1057.51,$154.40,34527
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,14665,14665,0,24-02-2017,FALSE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
2045,Hermina,Franzel,Female,15,03-07-1984,39,VP Sales,Financial Services,High Net Worth,N,No,15,46031 Hudson Place,2075,NSW,Australia,11,14959,14959,0,13-09-2017,FALSE,Approved,Solex,Standard,medium,medium,100.35,$75.26,36367
2047,Kirsten,Slegg,Female,45,13-04-1975,48,Paralegal,Financial Services,Affluent Customer,N,Yes,21,50532 Hoard Center,4209,QLD,Australia,7,17449,17449,46,26-03-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,35470
2048,Sorcha,Genthner,Female,22,13-04-1960,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,56 Sommers Point,2204,NSW,Australia,8,5322,5322,0,12-07-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
2048,Sorcha,Genthner,Female,22,13-04-1960,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,56 Sommers Point,2204,NSW,Australia,8,6618,6618,0,11-06-2017,FALSE,Cancelled,Norco Bicycles,Road,medium,medium,544.05,$376.84,38647
2048,Sorcha,Genthner,Female,22,13-04-1960,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,56 Sommers Point,2204,NSW,Australia,8,6673,6673,13,14-01-2017,TRUE,Approved,Solex,Standard,medium,medium,1577.53,$826.51,40618
2048,Sorcha,Genthner,Female,22,13-04-1960,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,56 Sommers Point,2204,NSW,Australia,8,8433,8433,40,25-02-2017,FALSE,Approved,Trek Bicycles,Road,medium,large,1894.19,$598.76,37823
2048,Sorcha,Genthner,Female,22,13-04-1960,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,56 Sommers Point,2204,NSW,Australia,8,9297,9297,46,04-04-2017,FALSE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
2048,Sorcha,Genthner,Female,22,13-04-1960,63,Financial Advisor,Financial Services,High Net Worth,N,No,13,56 Sommers Point,2204,NSW,Australia,8,14689,14689,36,03-11-2017,FALSE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
2049,Jud,Purchon,Male,21,12-02-1962,61,Assistant Professor,Manufacturing,High Net Worth,N,No,5,0 Red Cloud Place,2217,NSW,Australia,8,2158,2158,62,20-01-2017,TRUE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
2049,Jud,Purchon,Male,21,12-02-1962,61,Assistant Professor,Manufacturing,High Net Worth,N,No,5,0 Red Cloud Place,2217,NSW,Australia,8,3224,3224,92,26-10-2017,FALSE,Cancelled,WeareA2B,Touring,medium,large,1890.39,$260.14,33259
2049,Jud,Purchon,Male,21,12-02-1962,61,Assistant Professor,Manufacturing,High Net Worth,N,No,5,0 Red Cloud Place,2217,NSW,Australia,8,8778,8778,6,08-08-2017,TRUE,Approved,Solex,Standard,high,medium,748.17,$448.90,33552
2049,Jud,Purchon,Male,21,12-02-1962,61,Assistant Professor,Manufacturing,High Net Worth,N,No,5,0 Red Cloud Place,2217,NSW,Australia,8,16722,16722,56,13-04-2017,TRUE,Approved,Norco Bicycles,Mountain,low,small,688.63,$612.88,34244
2049,Jud,Purchon,Male,21,12-02-1962,61,Assistant Professor,Manufacturing,High Net Worth,N,No,5,0 Red Cloud Place,2217,NSW,Australia,8,17321,17321,59,15-10-2017,FALSE,Approved,WeareA2B,Standard,medium,small,1415.01,"$1,259.36",37626
2051,Teresita,Drinnan,Female,8,15-06-1959,64,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,51960 Gulseth Point,2009,NSW,Australia,12,4904,4904,44,04-06-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1769.64,$108.76,40672
2051,Teresita,Drinnan,Female,8,15-06-1959,64,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,51960 Gulseth Point,2009,NSW,Australia,12,10597,10597,74,12-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,36668
2051,Teresita,Drinnan,Female,8,15-06-1959,64,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,51960 Gulseth Point,2009,NSW,Australia,12,12224,12224,46,19-01-2017,TRUE,Approved,Solex,Standard,low,medium,1289.85,$74.51,39427
2051,Teresita,Drinnan,Female,8,15-06-1959,64,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,51960 Gulseth Point,2009,NSW,Australia,12,14759,14759,37,28-07-2017,TRUE,Approved,OHM Cycles,Standard,low,medium,1793.43,$248.82,36361
2051,Teresita,Drinnan,Female,8,15-06-1959,64,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,51960 Gulseth Point,2009,NSW,Australia,12,15555,15555,93,19-10-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1065.03,$230.09,36833
2051,Teresita,Drinnan,Female,8,15-06-1959,64,Geological Engineer,Manufacturing,Affluent Customer,N,No,20,51960 Gulseth Point,2009,NSW,Australia,12,16167,16167,31,09-11-2017,FALSE,Approved,Giant Bicycles,Standard,medium,medium,230.91,$173.18,39031
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,2892,2892,2,22-04-2017,TRUE,Approved,Giant Bicycles,Road,low,small,590.26,$525.33,40487
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,4876,4876,33,16-09-2017,FALSE,Approved,OHM Cycles,Road,medium,small,1810,"$1,610.90",39526
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,5280,5280,62,16-04-2017,FALSE,Approved,Solex,Standard,high,medium,1024.66,$614.80,35378
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,11075,11075,15,10-11-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1292.84,$13.44,39915
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,12097,12097,9,21-02-2017,TRUE,Approved,Norco Bicycles,Standard,medium,small,1216.14,"$1,082.36",33455
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,15617,15617,43,11-10-2017,TRUE,Approved,Norco Bicycles,Standard,medium,medium,1555.58,$818.01,37873
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,16179,16179,38,25-03-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
2055,Harmon,Bakster,Male,46,14-09-1980,43,Administrative Assistant III,Retail,High Net Worth,N,No,7,1786 Orin Street,2327,NSW,Australia,3,16258,16258,14,30-12-2017,TRUE,Approved,Solex,Standard,high,large,1842.92,"$1,105.75",34996
2056,Cristin,Smoughton,Female,65,04-03-1986,37,Biostatistician IV,Property,High Net Worth,N,No,22,7 Green Ridge Way,2763,NSW,Australia,8,3372,3372,84,29-04-2017,TRUE,Approved,Giant Bicycles,Road,medium,medium,792.9,$594.68,33879
2056,Cristin,Smoughton,Female,65,04-03-1986,37,Biostatistician IV,Property,High Net Worth,N,No,22,7 Green Ridge Way,2763,NSW,Australia,8,11552,11552,70,06-11-2017,FALSE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
2057,Elianora,Sally,Female,99,04-10-1959,64,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,2807 Northwestern Pass,3182,VIC,Australia,8,4057,4057,49,09-02-2017,TRUE,Approved,Trek Bicycles,Road,medium,medium,533.51,$400.13,41064
2057,Elianora,Sally,Female,99,04-10-1959,64,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,2807 Northwestern Pass,3182,VIC,Australia,8,4998,4998,73,10-07-2017,TRUE,Approved,Solex,Standard,medium,medium,1945.43,$333.18,37873
2057,Elianora,Sally,Female,99,04-10-1959,64,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,2807 Northwestern Pass,3182,VIC,Australia,8,7362,7362,85,09-09-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,752.64,$205.36,38482
2057,Elianora,Sally,Female,99,04-10-1959,64,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,2807 Northwestern Pass,3182,VIC,Australia,8,12653,12653,74,04-01-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1228.07,$400.91,42226
2057,Elianora,Sally,Female,99,04-10-1959,64,Accounting Assistant IV,Manufacturing,Affluent Customer,N,Yes,15,2807 Northwestern Pass,3182,VIC,Australia,8,13763,13763,12,14-12-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1231.15,$161.60,42560
2058,Ronna,Wickersham,Female,99,04-02-1978,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,9362 Grim Plaza,4702,QLD,Australia,1,3221,3221,0,19-03-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
2058,Ronna,Wickersham,Female,99,04-02-1978,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,9362 Grim Plaza,4702,QLD,Australia,1,8520,8520,0,02-02-2017,TRUE,Approved,Trek Bicycles,Standard,high,medium,358.39,$215.03,38002
2058,Ronna,Wickersham,Female,99,04-02-1978,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,9362 Grim Plaza,4702,QLD,Australia,1,11502,11502,38,24-05-2017,FALSE,Approved,Trek Bicycles,Standard,medium,large,2091.47,$388.92,41167
2058,Ronna,Wickersham,Female,99,04-02-1978,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,9362 Grim Plaza,4702,QLD,Australia,1,13785,13785,54,15-08-2017,TRUE,Approved,WeareA2B,Standard,medium,medium,1807.45,$778.69,42145
2058,Ronna,Wickersham,Female,99,04-02-1978,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,9362 Grim Plaza,4702,QLD,Australia,1,14586,14586,0,17-07-2017,FALSE,Approved,Norco Bicycles,Standard,low,medium,363.01,$290.41,38482
2058,Ronna,Wickersham,Female,99,04-02-1978,45,Database Administrator I,Argiculture,High Net Worth,N,No,7,9362 Grim Plaza,4702,QLD,Australia,1,15611,15611,18,20-08-2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,3786,3786,41,31-05-2017,TRUE,Approved,Solex,Road,medium,medium,416.98,$312.74,35560
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,4970,4970,95,06-05-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,569.56,$528.43,37874
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,10303,10303,43,26-06-2017,FALSE,Approved,Solex,Standard,medium,medium,1151.96,$649.49,36498
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,10383,10383,50,18-07-2017,FALSE,Approved,WeareA2B,Standard,medium,small,175.89,$131.92,37668
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,12044,12044,87,25-12-2017,FALSE,Approved,Giant Bicycles,Standard,high,medium,1179,$707.40,35667
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,13071,13071,100,18-09-2017,TRUE,Approved,Norco Bicycles,Road,medium,medium,1036.59,$206.35,33364
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,14750,14750,77,15-02-2017,TRUE,Approved,Norco Bicycles,Road,medium,large,1240.31,$795.10,40553
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,15435,15435,82,15-02-2017,FALSE,Approved,Norco Bicycles,Standard,high,medium,1148.64,$689.18,42226
2060,Constancia,Akram,Female,17,23-01-1959,64,Statistician II,Financial Services,Mass Customer,N,No,17,74164 Village Green Parkway,3037,VIC,Australia,9,18232,18232,26,16-10-2017,FALSE,Approved,WeareA2B,Standard,medium,medium,1992.93,$762.63,34115
2062,Guillermo,Kolakovic,Male,67,19-08-1976,47,Junior Executive,Retail,Mass Customer,N,No,18,9 Roth Park,4104,QLD,Australia,7,2895,2895,39,14-04-2017,TRUE,Approved,Giant Bicycles,Standard,medium,large,1812.75,$582.48,40336
2062,Guillermo,Kolakovic,Male,67,19-08-1976,47,Junior Executive,Retail,Mass Customer,N,No,18,9 Roth Park,4104,QLD,Australia,7,2905,2905,52,18-11-2017,FALSE,Approved,OHM Cycles,Road,medium,medium,1280.28,$829.51,37220
2062,Guillermo,Kolakovic,Male,67,19-08-1976,47,Junior Executive,Retail,Mass Customer,N,No,18,9 Roth Park,4104,QLD,Australia,7,8895,8895,51,08-04-2017,FALSE,Approved,OHM Cycles,Standard,high,medium,2005.66,"$1,203.40",41009
